Date,AvgDepthtoGroundwater,Rivercfc,siteID
4/1/2017,84.52,2990,16
5/1/2017,58.72,4420,16
6/1/2017,132.32,754,16
7/1/2017,188.12,66,16
8/1/2017,176.42,97,16
9/1/2017,188.82,31,16
10/1/2017,138.52,681,16
11/1/2017,125.52,1280,16
12/1/2017,129.62,1100,16
1/1/2018,146.32,,16
4/1/2004,165.1,1530,17
5/1/2004,160.9,2150,17
6/1/2004,184,528,17
7/1/2004,189.2,439,17
8/1/2004,196,217,17
9/1/2004,194.7,188,17
10/1/2004,189.5,163,17
11/1/2004,179.3,707,17
12/1/2004,168.8,967,17
1/1/2005,173.7,768,17
2/1/2005,171.9,833,17
3/1/2005,168.7,909,17
4/1/2005,141.1,4410,17
5/1/2005,121.1,5190,17
6/1/2005,132.2,4230,17
7/1/2005,186.5,446,17
8/1/2005,191.4,528,17
9/1/2005,201.3,344,17
10/1/2005,194.1,475,17
11/1/2005,188.3,913,17
12/1/2005,185.7,665,17
1/1/2006,192.63,562,17
2/1/2006,190.3,573,17
3/1/2006,192.5,387,17
4/1/2006,185.7,572,17
5/1/2006,191.9,578,17
6/1/2006,191.8,737,17
7/1/2006,195.4,498,17
8/1/2006,171.4,1550,17
9/1/2006,193.22,350,17
10/1/2006,175.6,1180,17
11/1/2006,171.6,1090,17
12/1/2006,171.6,935,17
1/1/2007,178.7,601,17
2/1/2007,174.6,824,17
3/1/2007,164.7,2070,17
4/1/2007,161.8,1370,17
5/1/2007,150.6,2630,17
6/1/2007,171.9,962,17
7/1/2007,185.5,475,17
8/1/2007,188.4,483,17
9/1/2007,192.3,366,17
10/1/2007,189.8,283,17
11/1/2007,177.2,684,17
12/1/2007,171.7,747,17
1/1/2008,169.2,811,17
2/1/2008,169.1,1030,17
3/1/2008,154.1,2300,17
4/1/2008,141.5,3350,17
5/1/2008,136.7,3410,17
6/1/2008,144.8,2580,17
7/1/2008,169.8,911,17
8/1/2008,176.2,580,17
9/1/2008,185.9,506,17
10/1/2008,186.1,305,17
11/1/2008,181,412,17
12/1/2008,174.3,843,17
1/1/2009,172.2,798,17
2/1/2009,173.5,706,17
3/1/2009,168.8,863,17
4/1/2009,155.5,1600,17
5/1/2009,126.8,4110,17
6/1/2009,143.2,2390,17
7/1/2009,178.8,699,17
8/1/2009,181.4,478,17
9/1/2009,181.9,410,17
10/1/2009,179.5,381,17
11/1/2009,172.6,511,17
12/1/2009,169.8,625,17
1/1/2010,165.1,658,17
2/1/2010,168.2,632,17
3/1/2010,167.2,698,17
4/1/2010,133.3,3440,17
5/1/2010,138.6,3110,17
6/1/2010,171.1,649,17
7/1/2010,189.9,509,17
8/1/2010,178.8,854,17
9/1/2010,183.8,477,17
10/1/2010,191.75,226,17
11/1/2010,178.1,468,17
12/1/2010,158.5,1310,17
1/1/2011,169.8,627,17
2/1/2011,171.4,685,17
3/1/2011,167.5,588,17
4/1/2011,172.7,546,17
5/1/2011,168,738,17
6/1/2011,175.3,719,17
7/1/2011,183.5,541,17
8/1/2011,178.4,544,17
9/1/2011,187.7,189,17
10/1/2011,183.5,252,17
11/1/2011,166.5,920,17
12/1/2011,161,1070,17
1/1/2012,170.8,511,17
2/1/2012,166.3,625,17
3/1/2012,159.3,1060,17
4/1/2012,159.3,823,17
5/1/2012,170.5,620,17
6/1/2012,176.8,679,17
7/1/2012,186.4,372,17
8/1/2012,181.4,421,17
9/1/2012,197.6,113,17
10/1/2012,190.5,194,17
11/1/2012,179.5,301,17
12/1/2012,165.3,801,17
1/1/2013,179.7,316,17
2/1/2013,175.2,464,17
3/1/2013,175.2,421,17
4/1/2013,171.7,504,17
5/1/2013,176.1,583,17
6/1/2013,182.6,477,17
7/1/2013,199.2,89,17
8/1/2013,200.1,81,17
9/1/2013,157.7,1810,17
10/1/2013,164.1,1830,17
11/1/2013,159.5,814,17
12/1/2013,163.6,550,17
1/1/2014,166.4,596,17
2/1/2014,164.9,628,17
3/1/2014,162.5,629,17
4/1/2014,163.8,591,17
5/1/2014,164.4,577,17
6/1/2014,,631,17
7/1/2014,161.2,1360,17
8/1/2014,179.1,258,17
9/1/2014,174.2,363,17
10/1/2014,172.1,326,17
11/1/2014,158.6,678,17
12/1/2014,154.6,836,17
1/1/2015,158.4,606,17
2/1/2015,154.7,761,17
3/1/2015,154.3,820,17
4/1/2015,158.7,568,17
5/1/2015,147.2,1340,17
6/1/2015,133.3,2410,17
7/1/2015,154.3,845,17
8/1/2015,165.6,625,17
9/1/2015,177.9,278,17
10/1/2015,177.9,166,17
11/1/2015,148.8,1270,17
12/1/2015,136.4,1820,17
1/1/2016,155.7,611,17
2/1/2016,153.2,789,17
3/1/2016,145.6,978,17
4/1/2016,144.98,962,17
5/1/2016,139.58,1590,17
6/1/2016,139.08,1690,17
7/1/2016,168.68,561,17
8/1/2016,167.58,373,17
9/1/2016,173.08,251,17
10/1/2016,180.68,122,17
11/1/2016,163.48,522,17
12/1/2016,149.58,780,17
1/1/2017,147.88,838,17
2/1/2017,146.48,941,17
3/1/2017,131.28,2390,17
4/1/2017,106.38,3550,17
5/1/2017,90.78,5120,17
6/1/2017,139.58,1200,17
7/1/2017,168.48,482,17
8/1/2017,156.18,371,17
9/1/2017,176.58,403,17
10/1/2017,155.88,684,17
11/1/2017,140.58,1250,17
12/1/2017,140.88,1100,17
1/1/2018,158.48,,17
4/1/2004,93.4,935,18
5/1/2004,64.4,1800,18
6/1/2004,131,87,18
7/1/2004,158,6,18
8/1/2004,142.7,70,18
9/1/2004,150.6,0,18
10/1/2004,140.8,140,18
11/1/2004,113.2,651,18
12/1/2004,122.4,928,18
1/1/2005,109.1,747,18
2/1/2005,101.3,1160,18
3/1/2005,98.2,1180,18
4/1/2005,36,3270,18
5/1/2005,18.8,4860,18
6/1/2005,36.7,3540,18
7/1/2005,142.6,161,18
8/1/2005,149.2,,18
9/1/2005,179.8,,18
10/1/2005,154,319,18
11/1/2005,134.8,,18
12/1/2005,137.6,,18
1/1/2006,144.6,,18
2/1/2006,140.9,,18
3/1/2006,153.5,106,18
4/1/2006,149.67,222,18
5/1/2006,151.4,210,18
6/1/2006,149.6,230,18
7/1/2006,181.4,29,18
8/1/2006,112.3,1590,18
9/1/2006,177.8,20,18
10/1/2006,123.3,503,18
11/1/2006,113.4,979,18
12/1/2006,117.8,920,18
1/1/2007,135.2,641,18
2/1/2007,123.7,836,18
3/1/2007,86.4,1280,18
4/1/2007,104.8,806,18
5/1/2007,71.5,1710,18
6/1/2007,133.4,327,18
7/1/2007,171,40,18
8/1/2007,181.2,31,18
9/1/2007,174.8,46,18
10/1/2007,178.5,26,18
11/1/2007,134.5,752,18
12/1/2007,113.3,1060,18
1/1/2008,123.3,808,18
2/1/2008,113.8,1050,18
3/1/2008,80.9,1840,18
4/1/2008,62.7,2230,18
5/1/2008,62,2340,18
6/1/2008,63.8,2390,18
7/1/2008,111.9,714,18
8/1/2008,143.4,245,18
9/1/2008,155.9,95,18
10/1/2008,146.6,245,18
11/1/2008,134.6,651,18
12/1/2008,140,539,18
1/1/2009,128.2,788,18
2/1/2009,130.6,679,18
3/1/2009,120.4,494,18
4/1/2009,104.3,881,18
5/1/2009,41.7,3480,18
6/1/2009,81.9,1520,18
7/1/2009,156.6,76,18
8/1/2009,151.4,212,18
9/1/2009,115.5,1070,18
10/1/2009,158.3,149,18
11/1/2009,134.2,678,18
12/1/2009,136.5,618,18
1/1/2010,126.7,765,18
2/1/2010,125.6,752,18
3/1/2010,119.8,513,18
4/1/2010,64.4,2270,18
5/1/2010,69.9,2050,18
6/1/2010,119.4,440,18
7/1/2010,169,67,18
8/1/2010,148,167,18
9/1/2010,126.9,835,18
10/1/2010,165.6,20,18
11/1/2010,130.5,683,18
12/1/2010,108.1,1120,18
1/1/2011,131.6,595,18
2/1/2011,127.6,710,18
3/1/2011,131.4,391,18
4/1/2011,160.8,46,18
5/1/2011,134.6,229,18
6/1/2011,148.2,112,18
7/1/2011,164.2,14,18
8/1/2011,159.8,34,18
9/1/2011,171,19,18
10/1/2011,162.8,22,18
11/1/2011,120,938,18
12/1/2011,114.8,1020,18
1/1/2012,130.7,625,18
2/1/2012,129.3,716,18
3/1/2012,110.3,775,18
4/1/2012,117.8,517,18
5/1/2012,125,390,18
6/1/2012,147.4,92,18
7/1/2012,165.4,13,18
8/1/2012,164.7,34,18
9/1/2012,175.3,5,18
10/1/2012,171.8,6,18
11/1/2012,142.2,451,18
12/1/2012,117.2,893,18
1/1/2013,142.6,400,18
2/1/2013,137.9,446,18
3/1/2013,149.6,153,18
4/1/2013,144.7,217,18
5/1/2013,140.4,132,18
6/1/2013,163.8,24,18
7/1/2013,168.2,20,18
8/1/2013,174.3,13,18
9/1/2013,85.9,1390,18
10/1/2013,142.4,158,18
11/1/2013,111.5,850,18
12/1/2013,125.4,592,18
1/1/2014,134.2,533,18
2/1/2014,128.1,537,18
3/1/2014,125.4,289,18
4/1/2014,141.1,100,18
5/1/2014,124.38,425,18
6/1/2014,148.13,130,18
7/1/2014,140.1,663,18
8/1/2014,143.7,110,18
9/1/2014,168.25,19,18
10/1/2014,142.9,105,18
11/1/2014,118.2,719,18
12/1/2014,106.2,838,18
1/1/2015,120.4,618,18
2/1/2015,113.5,779,18
3/1/2015,115.14,437,18
4/1/2015,134.3,143,18
5/1/2015,80.7,1720,18
6/1/2015,73.9,1710,18
7/1/2015,116.8,463,18
8/1/2015,143,125,18
9/1/2015,160.4,13,18
10/1/2015,153.9,68,18
11/1/2015,91.6,1430,18
12/1/2015,75.4,1860,18
1/1/2016,115,722,18
2/1/2016,118,762,18
3/1/2016,105.96,570,18
4/1/2016,110.86,482,18
5/1/2016,87.26,1120,18
6/1/2016,76.76,1250,18
7/1/2016,146.76,93,18
8/1/2016,154.56,34,18
9/1/2016,167.26,17,18
10/1/2016,168.76,18,18
11/1/2016,126.06,583,18
12/1/2016,110.72,796,18
1/1/2017,103.3,903,18
2/1/2017,103.16,976,18
3/1/2017,60.5,2250,18
4/1/2017,39.75,3120,18
5/1/2017,21.75,4420,18
6/1/2017,113.26,582,18
7/1/2017,157.63,63,18
8/1/2017,145.96,183,18
9/1/2017,174.36,18,18
10/1/2017,113.86,681,18
11/1/2017,117.96,1280,18
12/1/2017,105.86,1100,18
1/1/2018,124.86,,18
4/1/2004,93.6,935,19
5/1/2004,63.4,1800,19
6/1/2004,126.2,87,19
7/1/2004,150.8,6,19
8/1/2004,131.5,70,19
9/1/2004,135,0,19
10/1/2004,133.6,140,19
11/1/2004,112.1,651,19
12/1/2004,99.1,928,19
1/1/2005,107.8,747,19
2/1/2005,99.8,1160,19
3/1/2005,94.2,1180,19
4/1/2005,33.2,3270,19
5/1/2005,15.4,4860,19
6/1/2005,32.9,3540,19
7/1/2005,135.1,161,19
8/1/2005,136.7,,19
9/1/2005,166.9,,19
10/1/2005,144,319,19
11/1/2005,130,,19
12/1/2005,133,,19
1/1/2006,138.2,,19
2/1/2006,135.9,,19
3/1/2006,140.4,106,19
4/1/2006,132,222,19
5/1/2006,138,210,19
6/1/2006,142.3,230,19
7/1/2006,161,29,19
8/1/2006,75,1590,19
9/1/2006,166.25,20,19
10/1/2006,110.8,503,19
11/1/2006,109,979,19
12/1/2006,113.8,920,19
1/1/2007,127.9,641,19
2/1/2007,118.8,836,19
3/1/2007,83,1280,19
4/1/2007,97.7,806,19
5/1/2007,70.2,1710,19
6/1/2007,83.6,327,19
7/1/2007,176.9,40,19
8/1/2007,165.4,31,19
9/1/2007,153.3,46,19
10/1/2007,158.3,26,19
11/1/2007,127.8,752,19
12/1/2007,110.2,1060,19
1/1/2008,117.5,808,19
2/1/2008,110.4,1050,19
3/1/2008,80.4,1840,19
4/1/2008,63.5,2230,19
5/1/2008,63.8,2340,19
6/1/2008,64.4,2390,19
7/1/2008,102.4,714,19
8/1/2008,127,245,19
9/1/2008,141.4,95,19
10/1/2008,131.3,245,19
11/1/2008,126.9,651,19
12/1/2008,133.4,539,19
1/1/2009,121.2,788,19
2/1/2009,125,679,19
3/1/2009,106.9,494,19
4/1/2009,96.4,881,19
5/1/2009,43.5,3480,19
6/1/2009,82.9,1520,19
7/1/2009,144.9,76,19
8/1/2009,143,212,19
9/1/2009,112.7,1070,19
10/1/2009,149,149,19
11/1/2009,126.6,678,19
12/1/2009,130.2,618,19
1/1/2010,121.7,765,19
2/1/2010,121,752,19
3/1/2010,111.1,513,19
4/1/2010,66.2,2270,19
5/1/2010,73.3,2050,19
6/1/2010,112.4,440,19
7/1/2010,154.8,67,19
8/1/2010,137.3,167,19
9/1/2010,130.7,835,19
10/1/2010,152.83,20,19
11/1/2010,126.2,683,19
12/1/2010,104.8,1120,19
1/1/2011,126.5,595,19
2/1/2011,123.5,710,19
3/1/2011,123.7,391,19
4/1/2011,139.3,46,19
5/1/2011,124.2,229,19
6/1/2011,140,112,19
7/1/2011,153.4,14,19
8/1/2011,147.9,34,19
9/1/2011,159.8,19,19
10/1/2011,148.2,22,19
11/1/2011,113.9,938,19
12/1/2011,108,1020,19
1/1/2012,125.6,625,19
2/1/2012,121.7,716,19
3/1/2012,100.8,775,19
4/1/2012,107.6,517,19
5/1/2012,114.5,390,19
6/1/2012,137.3,92,19
7/1/2012,152.6,13,19
8/1/2012,153.7,34,19
9/1/2012,164.88,5,19
10/1/2012,161,6,19
11/1/2012,134.9,451,19
12/1/2012,112.3,893,19
1/1/2013,135.2,400,19
2/1/2013,131.6,446,19
3/1/2013,140,153,19
4/1/2013,134.5,217,19
5/1/2013,130.8,132,19
6/1/2013,156.1,24,19
7/1/2013,160,20,19
8/1/2013,167.7,13,19
9/1/2013,83.2,1390,19
10/1/2013,131.2,158,19
11/1/2013,106.7,850,19
12/1/2013,119.3,592,19
1/1/2014,127,533,19
2/1/2014,121.1,537,19
3/1/2014,116.5,289,19
4/1/2014,135.1,100,19
5/1/2014,115.2,425,19
6/1/2014,139.2,130,19
7/1/2014,133.9,663,19
8/1/2014,135.1,110,19
9/1/2014,159.6,19,19
10/1/2014,135.1,105,19
11/1/2014,114.8,719,19
12/1/2014,104.1,838,19
1/1/2015,117.2,618,19
2/1/2015,111.1,779,19
3/1/2015,109,437,19
4/1/2015,126.9,143,19
5/1/2015,81.8,1720,19
6/1/2015,77.3,1710,19
7/1/2015,112.3,463,19
8/1/2015,137.1,125,19
9/1/2015,153.6,13,19
10/1/2015,146.3,68,19
11/1/2015,92.9,1430,19
12/1/2015,78.4,1860,19
1/1/2016,113,722,19
2/1/2016,112.2,762,19
3/1/2016,101.6,669,19
4/1/2016,106.7,482,19
5/1/2016,87.8,1120,19
6/1/2016,80.7,1250,19
7/1/2016,141.2,93,19
8/1/2016,145.3,34,19
9/1/2016,158.7,17,19
10/1/2016,160,18,19
11/1/2016,120.3,583,19
12/1/2016,107.6,796,19
1/1/2017,102.5,903,19
2/1/2017,96.4,976,19
3/1/2017,61,2250,19
4/1/2017,42,3120,19
5/1/2017,21.8,4420,19
6/1/2017,109.7,582,19
7/1/2017,152.4,63,19
8/1/2017,138,183,19
9/1/2017,167.7,18,19
10/1/2017,108,681,19
11/1/2017,98.7,1280,19
12/1/2017,105.4,1100,19
1/1/2018,123,,19
12/1/2004,93,967,20
1/1/2005,98.6,683,20
2/1/2005,110.4,857,20
3/1/2005,94.6,971,20
4/1/2005,3.1,4410,20
5/1/2005,,,20
6/1/2005,55.2,4250,20
7/1/2005,123.4,479,20
8/1/2005,129.2,532,20
9/1/2005,134.7,333,20
10/1/2005,126.8,573,20
11/1/2005,119.2,792,20
12/1/2005,110.2,665,20
1/1/2006,116.4,554,20
2/1/2006,113,570,20
3/1/2006,119.2,387,20
4/1/2006,112,572,20
5/1/2006,112.8,578,20
6/1/2006,113.2,753,20
7/1/2006,116,414,20
9/1/2006,120.4,350,20
10/1/2006,,785,20
11/1/2006,35.67,1090,20
12/1/2006,104,935,20
1/1/2007,110.2,637,20
2/1/2007,109.1,815,20
3/1/2007,87.8,2070,20
4/1/2007,,1200,20
5/1/2007,61.2,2480,20
6/1/2007,96.3,1050,20
7/1/2007,114.62,492,20
8/1/2007,117.82,476,20
9/1/2007,120.02,394,20
10/1/2007,116.52,307,20
11/1/2007,124.48,678,20
12/1/2007,95.32,1050,20
1/1/2008,111.02,713,20
2/1/2008,122.75,1040,20
3/1/2008,70.8,2300,20
4/1/2008,65.57,3110,20
5/1/2008,100.23,3030,20
6/1/2008,60.3,3250,20
7/1/2008,105,967,20
8/1/2008,129.6,541,20
9/1/2008,129,509,20
10/1/2008,127,337,20
11/1/2008,126.2,416,20
12/1/2008,125.4,613,20
1/1/2009,116,711,20
2/1/2009,116.9,758,20
3/1/2009,112.4,724,20
4/1/2009,88.1,1970,20
5/1/2009,40.2,3920,20
6/1/2009,76.4,2390,20
7/1/2009,123.8,699,20
8/1/2009,126.6,478,20
9/1/2009,107.3,843,20
10/1/2009,117.3,406,20
11/1/2009,116.6,575,20
12/1/2009,117.2,518,20
1/1/2010,117,713,20
2/1/2010,119.4,567,20
3/1/2010,112.8,698,20
4/1/2010,90.73,3440,20
5/1/2010,28.3,4320,20
6/1/2010,99.6,802,20
7/1/2010,123.8,549,20
8/1/2010,123,433,20
9/1/2010,111.9,635,20
10/1/2010,118.2,421,20
11/1/2010,106.8,601,20
12/1/2010,92.5,1310,20
1/1/2011,113.5,627,20
2/1/2011,111.4,730,20
3/1/2011,110.8,642,20
4/1/2011,112.9,546,20
5/1/2011,102,712,20
6/1/2011,101.2,719,20
7/1/2011,104,541,20
8/1/2011,102,541,20
9/1/2011,123.9,189,20
10/1/2011,121.1,262,20
11/1/2011,99.6,1020,20
12/1/2011,101.6,1070,20
1/1/2012,110,511,20
2/1/2012,107.5,585,20
3/1/2012,103.7,939,20
4/1/2012,92.9,1190,20
5/1/2012,105,620,20
6/1/2012,102.4,667,20
7/1/2012,115,334,20
8/1/2012,111.8,316,20
9/1/2012,128.5,113,20
10/1/2012,123.4,242,20
11/1/2012,117.6,301,20
12/1/2012,105.1,791,20
1/1/2013,123.6,373,20
2/1/2013,120.6,457,20
3/1/2013,116.8,401,20
4/1/2013,113,486,20
5/1/2013,106.62,583,20
6/1/2013,104.62,477,20
7/1/2013,123.62,89,20
8/1/2013,126.52,197,20
9/1/2013,91.82,688,20
10/1/2013,107.82,1830,20
11/1/2013,105.32,781,20
12/1/2013,114.42,558,20
1/1/2014,119.12,554,20
2/1/2014,115.82,530,20
3/1/2014,111.92,575,20
4/1/2014,110.12,591,20
5/1/2014,103.64,658,20
6/1/2014,104.94,605,20
7/1/2014,103.94,789,20
8/1/2014,117.64,262,20
9/1/2014,111.24,363,20
10/1/2014,115.44,326,20
11/1/2014,107.14,678,20
12/1/2014,101.44,836,20
1/1/2015,112.44,606,20
2/1/2015,109.14,764,20
3/1/2015,107.14,908,20
4/1/2015,110.54,585,20
5/1/2015,94.54,1340,20
6/1/2015,68.54,2410,20
7/1/2015,90.44,942,20
8/1/2015,103.04,625,20
9/1/2015,114.14,291,20
10/1/2015,119.34,586,20
11/1/2015,92.24,1400,20
12/1/2015,82.64,1870,20
1/1/2016,116.84,611,20
2/1/2016,112.94,789,20
3/1/2016,99.94,946,20
4/1/2016,100.24,962,20
5/1/2016,92.84,1400,20
6/1/2016,79.74,1050,20
7/1/2016,108.8,559,20
8/1/2016,112.7,351,20
9/1/2016,117,251,20
10/1/2016,124,112,20
11/1/2016,116,488,20
12/1/2016,102.8,780,20
1/1/2017,102.1,857,20
2/1/2017,99.6,936,20
3/1/2017,70.5,2600,20
4/1/2017,127.65,3550,20
5/1/2017,6.9,5120,20
6/1/2017,87,1130,20
7/1/2017,113.1,607,20
8/1/2017,117.5,395,20
9/1/2017,116.3,417,20
10/1/2017,97,650,20
11/1/2017,92.6,1130,20
12/1/2017,93.9,1100,20
1/1/2018,114.5,,20
1/1/2005,261.5,600,21
2/1/2005,255.3,833,21
3/1/2005,248.2,1140,21
4/1/2005,219.5,4420,21
5/1/2005,198.5,5140,21
6/1/2005,211.7,4250,21
7/1/2005,244.3,479,21
8/1/2005,246.7,532,21
9/1/2005,262.5,344,21
10/1/2005,261.9,573,21
11/1/2005,259.1,869,21
12/1/2005,262.3,672,21
1/1/2006,255.5,554,21
2/1/2006,250.5,573,21
3/1/2006,257.9,403,21
4/1/2006,253.8,600,21
5/1/2006,253.7,554,21
6/1/2006,256.9,753,21
7/1/2006,261.2,498,21
8/1/2006,252.6,1550,21
9/1/2006,291.8,568,21
10/1/2006,283.8,793,21
11/1/2006,272.8,1080,21
12/1/2006,273.7,935,21
1/1/2007,279.2,637,21
2/1/2007,257.13,824,21
3/1/2007,224.1,2060,21
4/1/2007,239.7,1200,21
5/1/2007,221,2630,21
6/1/2007,235,962,21
7/1/2007,247.6,492,21
8/1/2007,274.8,459,21
9/1/2007,299.9,396,21
10/1/2007,274.1,262,21
11/1/2007,258.6,678,21
12/1/2007,255.1,1050,21
1/1/2008,254.4,796,21
2/1/2008,250.9,1040,21
3/1/2008,228.4,2170,21
4/1/2008,218.9,3030,21
5/1/2008,226,2930,21
6/1/2008,219.8,3240,21
7/1/2008,230.7,911,21
8/1/2008,236.6,562,21
9/1/2008,240.6,509,21
10/1/2008,252.4,345,21
11/1/2008,256.6,414,21
12/1/2008,251.8,539,21
1/1/2009,248.3,784,21
2/1/2009,257,655,21
3/1/2009,249.9,893,21
4/1/2009,222.8,1570,21
5/1/2009,196.7,3920,21
6/1/2009,206.7,2160,21
7/1/2009,218.4,876,21
8/1/2009,230.7,645,21
9/1/2009,243.5,436,21
10/1/2009,259.3,429,21
11/1/2009,257.2,583,21
12/1/2009,250.3,695,21
1/1/2010,246.2,658,21
2/1/2010,241.4,511,21
3/1/2010,230.2,751,21
4/1/2010,208.8,3710,21
5/1/2010,210.6,4320,21
6/1/2010,230.3,947,21
7/1/2010,232.5,540,21
8/1/2010,240.6,854,21
9/1/2010,234.7,1450,21
10/1/2010,265.5,344,21
11/1/2010,256.1,601,21
12/1/2010,246.3,1310,21
1/1/2011,255.6,599,21
2/1/2011,253.4,784,21
3/1/2011,240.9,618,21
4/1/2011,232.6,605,21
5/1/2011,226.1,717,21
6/1/2011,217.1,716,21
7/1/2011,215,550,21
8/1/2011,238.2,544,21
9/1/2011,255.7,189,21
10/1/2011,257.1,262,21
11/1/2011,237.5,985,21
12/1/2011,234.3,1070,21
1/1/2012,239.1,537,21
2/1/2012,232.7,585,21
3/1/2012,228.5,939,21
4/1/2012,224.9,955,21
5/1/2012,226.5,629,21
6/1/2012,225.5,679,21
7/1/2012,258.3,276,21
8/1/2012,261.3,213,21
9/1/2012,255.2,117,21
10/1/2012,259.7,253,21
11/1/2012,249.1,378,21
12/1/2012,233.6,718,21
1/1/2013,247.5,316,21
2/1/2013,236.7,440,21
3/1/2013,234.3,446,21
4/1/2013,234.9,504,21
5/1/2013,231,589,21
6/1/2013,232.7,438,21
7/1/2013,243.2,126,21
8/1/2013,268.3,143,21
9/1/2013,247.3,688,21
10/1/2013,262.4,1830,21
11/1/2013,241,781,21
12/1/2013,253,558,21
1/1/2014,241.2,554,21
2/1/2014,240.9,530,21
3/1/2014,231,571,21
4/1/2014,225.8,591,21
5/1/2014,233.5,827,21
6/1/2014,232.66,631,21
7/1/2014,233,802,21
8/1/2014,250.2,256,21
9/1/2014,242,363,21
10/1/2014,241.5,326,21
11/1/2014,237.7,678,21
12/1/2014,237.5,836,21
1/1/2015,252.8,621,21
2/1/2015,244.8,764,21
3/1/2015,232.6,908,21
4/1/2015,229.4,585,21
5/1/2015,204.9,1340,21
6/1/2015,212.3,2120,21
7/1/2015,225.7,780,21
8/1/2015,243.1,530,21
9/1/2015,237.3,254,21
10/1/2015,222.63,621,21
11/1/2015,226.5,1400,21
12/1/2015,225,1870,21
1/1/2016,238,611,21
2/1/2016,230.4,789,21
3/1/2016,231.38,946,21
4/1/2016,220.08,962,21
5/1/2016,214.68,1590,21
6/1/2016,221.98,1460,21
7/1/2016,230.18,656,21
8/1/2016,233.38,378,21
9/1/2016,238.48,251,21
10/1/2016,252.28,112,21
11/1/2016,243.88,488,21
12/1/2016,238.88,780,21
1/1/2017,239.28,857,21
2/1/2017,234.78,951,21
3/1/2017,212.68,2570,21
4/1/2017,210.28,3550,21
5/1/2017,188.18,4860,21
6/1/2017,229.68,1140,21
7/1/2017,227.88,607,21
8/1/2017,268.08,431,21
9/1/2017,288.28,417,21
10/1/2017,229.78,650,21
11/1/2017,227.68,1250,21
12/1/2017,230.38,1100,21
1/1/2018,236.98,,21
1/1/2005,146,600,22
2/1/2005,140.2,833,22
3/1/2005,138.8,1140,22
4/1/2005,98.2,4420,22
5/1/2005,87,5140,22
6/1/2005,93.2,4250,22
7/1/2005,145.2,479,22
8/1/2005,143.8,532,22
9/1/2005,153.4,344,22
10/1/2005,149,573,22
11/1/2005,133.6,869,22
12/1/2005,136,665,22
1/1/2006,146.63,554,22
2/1/2006,148.7,573,22
3/1/2006,149.9,403,22
4/1/2006,148.7,600,22
5/1/2006,149,554,22
6/1/2006,145.8,753,22
7/1/2006,149.5,498,22
8/1/2006,122,1550,22
9/1/2006,147.6,383,22
10/1/2006,138.2,785,22
11/1/2006,130.6,1010,22
12/1/2006,135.7,957,22
1/1/2007,140.9,676,22
2/1/2007,135.4,856,22
3/1/2007,116.3,1440,22
4/1/2007,123.78,1560,22
5/1/2007,107.6,2490,22
6/1/2007,123.3,1050,22
7/1/2007,126.8,537,22
8/1/2007,127.4,459,22
9/1/2007,135.2,340,22
10/1/2007,136.6,298,22
11/1/2007,128.4,659,22
12/1/2007,124.5,1070,22
1/1/2008,131.3,799,22
2/1/2008,125,973,22
3/1/2008,104.9,2010,22
4/1/2008,96.8,3590,22
5/1/2008,100.6,2930,22
6/1/2008,101.7,3240,22
7/1/2008,120.6,911,22
8/1/2008,121.2,562,22
9/1/2008,120.6,577,22
10/1/2008,138.6,338,22
11/1/2008,130.8,436,22
12/1/2008,131.4,479,22
1/1/2009,121.8,721,22
2/1/2009,126.2,807,22
3/1/2009,126.6,863,22
4/1/2009,106.7,2300,22
5/1/2009,92,3530,22
6/1/2009,103,2390,22
7/1/2009,121.8,699,22
8/1/2009,124,492,22
9/1/2009,123.4,496,22
10/1/2009,127,398,22
11/1/2009,119,592,22
12/1/2009,116.18,695,22
1/1/2010,122,722,22
2/1/2010,110.9,663,22
3/1/2010,104,751,22
4/1/2010,95.3,3380,22
5/1/2010,93.9,3530,22
6/1/2010,122.5,947,22
7/1/2010,122.5,540,22
8/1/2010,110.2,854,22
9/1/2010,119,651,22
10/1/2010,129.8,294,22
11/1/2010,115.8,602,22
12/1/2010,105.6,1310,22
1/1/2011,115.2,627,22
2/1/2011,110.1,748,22
3/1/2011,111.8,618,22
4/1/2011,106.6,714,22
5/1/2011,102.7,798,22
6/1/2011,106.6,716,22
7/1/2011,105.1,550,22
8/1/2011,109.8,531,22
9/1/2011,134,173,22
10/1/2011,129.8,268,22
11/1/2011,104.2,888,22
12/1/2011,99.5,1070,22
1/1/2012,104,509,22
2/1/2012,109.6,556,22
3/1/2012,98.5,1070,22
4/1/2012,108.5,736,22
5/1/2012,107.6,556,22
6/1/2012,97.9,683,22
7/1/2012,117.6,296,22
8/1/2012,122.3,213,22
9/1/2012,126.9,109,22
10/1/2012,128.9,127,22
11/1/2012,120.8,285,22
12/1/2012,105.6,637,22
1/1/2013,115.6,377,22
2/1/2013,112.3,444,22
3/1/2013,107.1,448,22
4/1/2013,106.5,469,22
5/1/2013,110.8,608,22
6/1/2013,113,438,22
7/1/2013,133.2,89,22
8/1/2013,143.6,75,22
9/1/2013,112.2,741,22
10/1/2013,95.9,1960,22
11/1/2013,115.3,900,22
12/1/2013,117.4,590,22
1/1/2014,113.4,549,22
2/1/2014,138.5,714,22
3/1/2014,111.3,512,22
